unique_id,date,warehouse,sales,sell_price_main,availability,holiday,holiday_name,day_name,total_discount
652,2022/10/10,Prague_1,28978.04,28.54,1,0,,Monday,2.23741
652,2022/10/11,Prague_1,26874.47,28.54,1,0,,Tuesday,2.23741
652,2022/10/12,Prague_1,26454.399999999998,28.54,1,0,,Wednesday,2.23741
652,2022/10/13,Prague_1,27610.87,28.54,1,0,,Thursday,2.23741
652,2022/10/14,Prague_1,30533.299999999996,28.54,1,0,,Friday,2.23741
652,2022/10/15,Prague_1,23420.809999999998,28.54,1,0,,Saturday,2.23741
652,2022/10/16,Prague_1,25464.25,28.54,1,0,,Sunday,2.1589400000000003
652,2022/10/17,Prague_1,9197.58,28.54,1,0,,Monday,0
652,2022/10/18,Prague_1,10552.85,28.54,1,0,,Tuesday,0
652,2022/10/19,Prague_1,10091.480000000001,28.54,1,0,,Wednesday,0
652,2022/10/20,Prague_1,10068.31,28.54,1,0,,Thursday,0
652,2022/10/21,Prague_1,11427.92,28.54,1,0,,Friday,0
652,2022/10/22,Prague_1,9621.85,28.54,1,0,,Saturday,0
652,2022/10/23,Prague_1,8672.51,28.54,1,1,Memorial day of the 1956 Revolution,Sunday,0
652,2022/10/24,Prague_1,10954.79,28.54,1,0,,Monday,0
652,2022/10/25,Prague_1,10362.800000000001,28.54,1,0,,Tuesday,0
652,2022/10/26,Prague_1,11660.18,28.54,1,0,,Wednesday,0
652,2022/10/27,Prague_1,13040.65,28.54,1,0,,Thursday,0
652,2022/10/28,Prague_1,10000.62,28.54,1,1,Den vzniku samostatneho ceskoslovenskeho statu,Friday,0
652,2022/10/29,Prague_1,9684.08,28.54,1,0,,Saturday,0
652,2022/10/30,Prague_1,13660.5,28.54,1,0,,Sunday,0
652,2022/10/31,Prague_1,10825.57,28.54,1,1,Reformation Day,Monday,0
652,2022/11/1,Prague_1,9796.71,28.54,1,1,All Saints Day,Tuesday,0
652,2022/11/2,Prague_1,9018.519999999999,28.54,1,0,,Wednesday,0
652,2022/11/3,Prague_1,10258.36,28.54,1,0,,Thursday,0
652,2022/11/4,Prague_1,15000.369999999999,28.54,1,0,,Friday,0
652,2022/11/5,Prague_1,13101.970000000001,28.54,1,0,,Saturday,0
652,2022/11/6,Prague_1,11303.04,28.54,0.87,0,,Sunday,0
652,2022/11/7,Prague_1,13258.21,28.54,0.75,0,,Monday,0
652,2022/11/8,Prague_1,13731.41,28.54,1,0,,Tuesday,0
652,2022/11/9,Prague_1,11617.69,28.54,1,0,,Wednesday,0
652,2022/11/10,Prague_1,6051.29,25.94,1,0,,Thursday,0
652,2022/11/11,Prague_1,14410.130000000001,25.94,1,0,,Friday,0
652,2022/11/12,Prague_1,12649.07,25.94,0.51,0,,Saturday,0
652,2022/11/13,Prague_1,13106.800000000001,28.54,1,0,,Sunday,0
652,2022/11/14,Prague_1,12603.220000000001,28.54,1,0,,Monday,0
652,2022/11/15,Prague_1,11722.269999999999,28.54,1,0,,Tuesday,0
652,2022/11/16,Prague_1,14303.449999999999,28.54,1,0,,Wednesday,0
652,2022/11/17,Prague_1,11611.18,28.54,1,1,Den boje za svobodu a demokracii,Thursday,0
652,2022/11/18,Prague_1,12401.970000000001,28.54,1,0,,Friday,0
652,2022/11/19,Prague_1,11038.16,28.54,1,0,,Saturday,0
652,2022/11/20,Prague_1,14481.67,28.54,1,0,,Sunday,0
652,2022/11/21,Prague_1,12364.730000000001,28.54,1,0,,Monday,0
652,2022/11/22,Prague_1,11652.9,28.54,1,0,,Tuesday,0
652,2022/11/23,Prague_1,10660.79,28.54,1,0,,Wednesday,0
652,2022/11/24,Prague_1,16512.02,28.54,1,0,,Thursday,0
652,2022/11/25,Prague_1,19469.52,28.54,1,0,,Friday,0
652,2022/11/26,Prague_1,12971.42,28.54,1,0,,Saturday,0
652,2022/11/27,Prague_1,10957.800000000001,28.54,1,0,,Sunday,0
652,2022/11/28,Prague_1,12211.64,28.54,1,0,,Monday,0
652,2022/11/29,Prague_1,9883.09,28.54,1,0,,Tuesday,0
652,2022/11/30,Prague_1,11045.300000000001,28.54,1,0,,Wednesday,0
652,2022/12/1,Prague_1,12419.4,28.54,1,0,,Thursday,0
652,2022/12/2,Prague_1,14960.75,28.54,1,0,,Friday,0
652,2022/12/3,Prague_1,15193.36,28.54,1,0,,Saturday,0
652,2022/12/4,Prague_1,18653.600000000002,28.54,1,0,,Sunday,0
652,2022/12/5,Prague_1,26330.710000000003,28.54,1,0,,Monday,2.23741
652,2022/12/6,Prague_1,31202.5,28.54,1,0,,Tuesday,2.23741
652,2022/12/7,Prague_1,34398.91,28.54,1,0,,Wednesday,2.23741
652,2022/12/8,Prague_1,36185.869999999995,28.54,1,0,,Thursday,2.23741
652,2022/12/9,Prague_1,35771.61,28.54,1,0,,Friday,2.23741
652,2022/12/10,Prague_1,18297.3,28.54,1,0,,Saturday,2.23741
652,2022/12/11,Prague_1,17100.09,28.54,0.03,0,,Sunday,2.1589400000000003
652,2022/12/12,Prague_1,8819.300000000001,28.54,0.89,0,,Monday,0
652,2022/12/13,Prague_1,16654.539999999997,28.54,1,0,,Tuesday,0
652,2022/12/14,Prague_1,18971.26,28.54,1,0,,Wednesday,0
652,2022/12/15,Prague_1,11440.730000000001,28.54,0.15,0,,Thursday,0
652,2022/12/16,Prague_1,22798.09,28.54,0.52,0,,Friday,0
652,2022/12/17,Prague_1,14234.220000000001,28.54,0.62,0,,Saturday,0
652,2022/12/18,Prague_1,11667.67,28.54,0.44,0,,Sunday,0
652,2022/12/19,Prague_1,25197.48,28.54,1,0,,Monday,0
652,2022/12/20,Prague_1,31987.899999999998,28.54,1,0,,Tuesday,0
652,2022/12/21,Prague_1,17781.61,28.54,1,0,,Wednesday,0
652,2022/12/22,Prague_1,11275.39,28.54,0.46,0,,Thursday,0
652,2022/12/23,Prague_1,9644.39,29.84,1,0,,Friday,0
652,2022/12/24,Prague_1,3346.21,29.84,1,1,Christmas Eve,Saturday,0
652,2022/12/25,Prague_1,9907.38,29.84,1,1,1st Christmas Day,Sunday,0
652,2022/12/26,Prague_1,12078.779999999999,29.84,1,1,2nd Christmas Day,Monday,0
652,2022/12/27,Prague_1,20288.309999999998,29.84,1,0,,Tuesday,0
652,2022/12/28,Prague_1,20610.8,29.84,1,0,,Wednesday,0
652,2022/12/29,Prague_1,28216.02,29.84,1,0,,Thursday,0
652,2022/12/30,Prague_1,14445.899999999998,29.84,0.87,0,,Friday,0
652,2022/12/31,Prague_1,8496.6,29.84,1,0,,Saturday,0
652,2023/1/1,Prague_1,16258.970000000001,29.84,1,1,New Years Day,Sunday,0
652,2023/1/2,Prague_1,7724.150000000001,32.43,1,0,,Monday,0
652,2023/1/3,Prague_1,21406.84,32.43,0.78,0,,Tuesday,0
652,2023/1/4,Prague_1,13649.65,32.43,1,0,,Wednesday,0
652,2023/1/5,Prague_1,14219.94,32.43,0.04,0,,Thursday,0
652,2023/1/7,Prague_1,26858.86,32.43,0.62,0,,Saturday,0
652,2023/1/8,Prague_1,23685.83,32.43,1,0,,Sunday,0
652,2023/1/9,Prague_1,22563.87,32.43,1,0,,Monday,0
652,2023/1/10,Prague_1,21944.789999999997,32.43,1,0,,Tuesday,0
652,2023/1/11,Prague_1,24047.8,32.43,1,0,,Wednesday,0
652,2023/1/12,Prague_1,24835.58,32.43,1,0,,Thursday,0
652,2023/1/13,Prague_1,26600.63,32.43,1,0,,Friday,0
652,2023/1/14,Prague_1,21894.32,32.43,1,0,,Saturday,0
652,2023/1/15,Prague_1,23525.460000000003,32.43,1,0,,Sunday,0
652,2023/1/16,Prague_1,20177.710000000003,32.43,1,0,,Monday,0
652,2023/1/17,Prague_1,19469.24,32.43,1,0,,Tuesday,0
652,2023/1/18,Prague_1,20020.210000000003,32.43,1,0,,Wednesday,0
652,2023/1/19,Prague_1,25197.34,32.43,1,0,,Thursday,0
652,2023/1/20,Prague_1,36114.96,32.43,1,0,,Friday,1.43633
652,2023/1/21,Prague_1,32715.269999999997,32.43,1,0,,Saturday,1.37907
652,2023/1/22,Prague_1,20925.38,32.43,1,0,,Sunday,0
652,2023/1/23,Prague_1,22092.210000000003,32.43,0.52,0,,Monday,0
652,2023/1/24,Prague_1,18609.850000000002,32.43,1,0,,Tuesday,0
652,2023/1/25,Prague_1,20760.25,32.43,1,0,,Wednesday,0
652,2023/1/26,Prague_1,24232.88,32.43,1,0,,Thursday,0
652,2023/1/27,Prague_1,31636.640000000003,32.43,1,0,,Friday,0.84602
652,2023/1/28,Prague_1,30002.559999999998,32.43,1,0,,Saturday,1.4056
652,2023/1/29,Prague_1,34322.119999999995,32.43,1,0,,Sunday,1.4056
652,2023/1/30,Prague_1,20308.75,32.43,1,0,,Monday,0
652,2023/1/31,Prague_1,18375.91,32.43,1,0,,Tuesday,0
652,2023/2/1,Prague_1,21744.8,32.43,0.96,0,Memorial Day of the Republic,Wednesday,0
652,2023/2/2,Prague_1,24360.559999999998,32.43,1,0,,Thursday,0
652,2023/2/3,Prague_1,25934.58,32.43,1,0,,Friday,0
652,2023/2/4,Prague_1,21270.059999999998,32.43,1,0,,Saturday,0
652,2023/2/5,Prague_1,14004.199999999999,32.43,1,0,,Sunday,0
652,2023/2/6,Prague_1,19864.32,32.43,1,0,,Monday,0
652,2023/2/7,Prague_1,18517.59,32.43,1,0,,Tuesday,0
652,2023/2/8,Prague_1,18916.03,33.73,1,0,,Wednesday,0
652,2023/2/9,Prague_1,16180.149999999998,33.73,1,0,,Thursday,0
652,2023/2/10,Prague_1,28458.08,33.73,1,0,,Friday,0
652,2023/2/11,Prague_1,17758.649999999998,33.73,1,0,,Saturday,0
652,2023/2/12,Prague_1,21744.940000000002,33.73,0.37,0,,Sunday,0
652,2023/2/13,Prague_1,17595.27,46.71999999999999,0.02,0,,Monday,0
652,2023/2/14,Prague_1,15900.36,46.71999999999999,0.58,0,,Tuesday,0
652,2023/2/15,Prague_1,13231.61,46.71999999999999,1,0,,Wednesday,0
652,2023/2/16,Prague_1,20810.86,46.71999999999999,0.89,0,,Thursday,0
652,2023/2/17,Prague_1,9751,46.71999999999999,1,0,,Friday,0
652,2023/2/18,Prague_1,14756.84,46.71999999999999,0.46,0,,Saturday,0
652,2023/2/19,Prague_1,15896.86,46.71999999999999,1,0,,Sunday,0
652,2023/2/20,Prague_1,13235.04,46.71999999999999,0.59,0,,Monday,0
652,2023/2/21,Prague_1,17376.100000000002,46.71999999999999,1,0,,Tuesday,0
652,2023/2/22,Prague_1,20195.77,46.71999999999999,1,0,,Wednesday,0
652,2023/2/23,Prague_1,23808.26,46.71999999999999,1,0,,Thursday,0
652,2023/2/24,Prague_1,27219.710000000003,46.71999999999999,1,0,,Friday,0
652,2023/2/25,Prague_1,21098.98,46.71999999999999,1,0,Memorial Day for the Victims of the Communist Dictatorships,Saturday,0
652,2023/2/26,Prague_1,15087.31,46.71999999999999,1,0,,Sunday,0
652,2023/2/27,Prague_1,18395.02,46.71999999999999,1,0,,Monday,0
652,2023/2/28,Prague_1,17734.78,46.71999999999999,1,0,,Tuesday,0
652,2023/3/1,Prague_1,18518.710000000003,46.71999999999999,1,0,,Wednesday,0
652,2023/3/2,Prague_1,20906.83,46.71999999999999,1,0,,Thursday,0
652,2023/3/3,Prague_1,23021.11,46.71999999999999,1,0,,Friday,0
652,2023/3/4,Prague_1,18621.75,46.71999999999999,1,0,,Saturday,0
652,2023/3/5,Prague_1,4894.47,46.71999999999999,1,0,,Sunday,0
652,2023/3/6,Prague_1,4117.610000000001,46.71999999999999,0.87,0,,Monday,0
652,2023/3/7,Prague_1,9870.49,46.71999999999999,0.76,0,,Tuesday,0
652,2023/3/8,Prague_1,16438.73,46.71999999999999,1,0,International womens day,Wednesday,0
652,2023/3/9,Prague_1,20861.190000000002,45.42,1,0,,Thursday,0
652,2023/3/10,Prague_1,24696.49,45.42,1,0,,Friday,0
652,2023/3/11,Prague_1,19243.84,45.42,1,0,,Saturday,0
652,2023/3/12,Prague_1,19915.350000000002,45.42,1,0,,Sunday,0
652,2023/3/13,Prague_1,19051.76,45.42,1,0,,Monday,0
652,2023/3/14,Prague_1,16945.32,45.42,1,0,,Tuesday,0
652,2023/3/15,Prague_1,16464.07,45.42,1,1,Memorial Day for the Victims of the Holocaust,Wednesday,0
652,2023/3/16,Prague_1,18738.58,45.42,1,0,,Thursday,0
652,2023/3/17,Prague_1,20899.83,45.42,1,0,,Friday,0
652,2023/3/18,Prague_1,15840.23,45.42,1,0,,Saturday,0
652,2023/3/19,Prague_1,19845.7,45.42,1,0,,Sunday,0
652,2023/3/20,Prague_1,38822.98,45.42,1,0,,Monday,2.60743
652,2023/3/21,Prague_1,36552.880000000005,45.42,1,0,,Tuesday,2.60743
652,2023/3/22,Prague_1,33873,45.42,1,0,,Wednesday,2.60743
652,2023/3/23,Prague_1,38936.869999999995,45.42,1,0,,Thursday,2.60743
652,2023/3/24,Prague_1,40664.19,45.42,1,0,,Friday,2.60743
652,2023/3/25,Prague_1,32283.510000000002,45.42,1,0,,Saturday,2.60743
652,2023/3/26,Prague_1,35564.48,45.42,1,0,,Sunday,2.51601
652,2023/3/27,Prague_1,29855.84,45.42,1,0,,Monday,2.25232
652,2023/3/28,Prague_1,27821.64,45.42,1,0,,Tuesday,2.60743
652,2023/3/29,Prague_1,26561.57,45.42,1,0,,Wednesday,2.60743
652,2023/3/30,Prague_1,14781.199999999999,45.42,1,0,,Thursday,0.12242999999999998
652,2023/3/31,Prague_1,35708.82,32.43,1,0,,Friday,1.4056
652,2023/4/1,Prague_1,29841.559999999998,32.43,1,0,,Saturday,1.4056
652,2023/4/2,Prague_1,18591.72,32.43,1,0,,Sunday,0
652,2023/4/3,Prague_1,17929.87,32.43,1,0,,Monday,0
652,2023/4/4,Prague_1,18889.64,32.43,1,0,,Tuesday,0
652,2023/4/5,Prague_1,25531.940000000002,33.73,1,0,,Wednesday,0
652,2023/4/6,Prague_1,23102.73,33.73,1,0,,Thursday,0
652,2023/4/7,Prague_1,14550.83,33.73,1,1,Good Friday,Friday,0
652,2023/4/8,Prague_1,11735.779999999999,33.73,1,1,,Saturday,0
652,2023/4/9,Prague_1,14608.23,33.73,1,1,,Sunday,0
652,2023/4/10,Prague_1,19078.08,33.73,1,1,Easter Monday,Monday,0
652,2023/4/11,Prague_1,24065.649999999998,33.73,1,0,,Tuesday,0
652,2023/4/12,Prague_1,23324.63,33.73,1,0,,Wednesday,0.58499
652,2023/4/13,Prague_1,30461.200000000004,33.73,1,0,,Thursday,1.6539599999999999
652,2023/4/14,Prague_1,24405.01,33.73,1,0,,Friday,0
652,2023/4/15,Prague_1,17568.67,33.73,1,0,,Saturday,0
652,2023/4/16,Prague_1,19085.01,33.73,1,0,Memorial Day for the Victims of the Holocaust,Sunday,0
652,2023/4/17,Prague_1,59003,33.73,1,0,,Monday,4.32432
652,2023/4/18,Prague_1,57191.96,33.73,1,0,,Tuesday,4.32432
652,2023/4/19,Prague_1,53148.130000000005,33.73,1,0,,Wednesday,4.32432
652,2023/4/20,Prague_1,57089.34,33.73,1,0,,Thursday,4.32432
652,2023/4/21,Prague_1,60970.630000000005,33.73,1,0,,Friday,4.32432
652,2023/4/22,Prague_1,43213.450000000004,33.73,1,0,,Saturday,4.32432
652,2023/4/23,Prague_1,54428.85,33.73,0.97,0,,Sunday,4.32432
652,2023/4/24,Prague_1,32511.149999999998,33.73,0.9799999999999999,0,,Monday,2.73455
652,2023/4/25,Prague_1,32681.18,25.94,0.97,0,,Tuesday,2.81407
652,2023/4/26,Prague_1,34872.32,25.94,0.97,0,,Wednesday,2.81407
652,2023/4/27,Prague_1,40454.61,25.94,1,0,,Thursday,2.81407
652,2023/4/28,Prague_1,37104.76,25.94,1,0,,Friday,2.81407
652,2023/4/29,Prague_1,30679.88,25.94,0.96,0,,Saturday,2.81407
652,2023/4/30,Prague_1,26275.48,25.94,0.96,0,,Sunday,2.71537
652,2023/5/1,Prague_1,30871.609999999997,25.94,1,1,Labour Day,Monday,2.81407
652,2023/5/2,Prague_1,15974.350000000002,25.94,1,0,,Tuesday,0
652,2023/5/3,Prague_1,14221.06,22.04,1,0,,Wednesday,0
652,2023/5/4,Prague_1,17600.73,22.04,1,0,,Thursday,0
652,2023/5/5,Prague_1,19782.559999999998,22.04,1,0,,Friday,0
652,2023/5/6,Prague_1,13898.43,22.04,1,0,,Saturday,0
652,2023/5/7,Prague_1,15878.52,23.34,1,0,,Sunday,0
652,2023/5/8,Prague_1,17451.559999999998,23.34,1,1,Den osvobozeni,Monday,0
652,2023/5/9,Prague_1,19664.12,23.34,1,0,,Tuesday,0
652,2023/5/10,Prague_1,16149.699999999999,23.34,1,0,,Wednesday,0
652,2023/5/11,Prague_1,16433.690000000002,23.34,1,0,,Thursday,0
652,2023/5/12,Prague_1,17810.59,23.34,1,0,,Friday,0
652,2023/5/13,Prague_1,12570.949999999999,23.34,1,0,,Saturday,0
652,2023/5/14,Prague_1,17215.38,23.34,1,0,,Sunday,0
652,2023/5/15,Prague_1,50635.34,23.34,1,0,,Monday,4.30164
652,2023/5/16,Prague_1,48271.65,23.34,1,0,,Tuesday,4.30164
652,2023/5/17,Prague_1,47092.43,23.34,1,0,,Wednesday,4.30164
652,2023/5/18,Prague_1,52244.99,23.34,1,1,Ascension day,Thursday,4.30164
652,2023/5/19,Prague_1,54638.78,23.34,1,0,,Friday,4.30164
652,2023/5/20,Prague_1,40161.94,23.34,1,0,,Saturday,4.30164
652,2023/5/21,Prague_1,47313.420000000006,23.34,1,0,National Defense Day,Sunday,4.15079
652,2023/5/22,Prague_1,48346.829999999994,23.34,1,0,,Monday,3.5195299999999996
652,2023/5/23,Prague_1,41958.630000000005,23.34,1,0,,Tuesday,3.5195299999999996
652,2023/5/24,Prague_1,41838.23,23.34,1,0,,Wednesday,3.5195299999999996
652,2023/5/25,Prague_1,44967.86,23.34,1,0,,Thursday,3.5195299999999996
652,2023/5/26,Prague_1,47056.380000000005,23.34,1,0,,Friday,3.5195299999999996
652,2023/5/27,Prague_1,36891.4,23.34,1,0,,Saturday,3.5195299999999996
652,2023/5/28,Prague_1,42024.01,23.34,1,1,Whit sunday,Sunday,3.39612
652,2023/5/29,Prague_1,19377.33,23.34,1,1,Whit monday,Monday,0.47481
652,2023/5/30,Prague_1,23235.38,23.34,1,0,,Tuesday,1.51816
652,2023/5/31,Prague_1,15602.789999999999,23.34,1,0,,Wednesday,2.34633
652,2023/6/1,Prague_1,20832.77,23.34,1,0,,Thursday,0
652,2023/6/2,Prague_1,25056.78,23.34,1,0,,Friday,0
652,2023/6/3,Prague_1,17995.32,23.34,1,0,,Saturday,0
652,2023/6/4,Prague_1,23927.47,23.34,1,0,Day of National Unity,Sunday,0
652,2023/6/5,Prague_1,51646.77,23.34,1,0,,Monday,3.12851
652,2023/6/6,Prague_1,44398.34,23.34,1,0,,Tuesday,3.12851
652,2023/6/7,Prague_1,38955.49,23.34,1,0,,Wednesday,3.12851
652,2023/6/8,Prague_1,49627.41,23.34,1,1,Corpus Christi,Thursday,3.12851
652,2023/6/9,Prague_1,51288.09,23.34,1,0,,Friday,3.12851
652,2023/6/10,Prague_1,37134.86,23.34,1,0,,Saturday,3.12851
652,2023/6/11,Prague_1,42414.54,23.34,1,0,,Sunday,3.0187500000000003
652,2023/6/12,Prague_1,44578.170000000006,23.34,1,0,,Monday,3.12851
652,2023/6/13,Prague_1,39188.66,23.34,1,0,,Tuesday,3.12851
652,2023/6/14,Prague_1,39189.99,23.34,1,0,,Wednesday,3.12851
652,2023/6/15,Prague_1,42633.22,23.34,1,0,,Thursday,3.12851
652,2023/6/16,Prague_1,50099.77,23.34,1,0,,Friday,3.12851
652,2023/6/17,Prague_1,37242.52,23.34,1,0,,Saturday,3.12851
652,2023/6/18,Prague_1,41420.049999999996,23.34,1,0,,Sunday,3.0187500000000003
652,2023/6/19,Prague_1,17439.309999999998,23.34,1,0,Independent Hungary Day,Monday,0
652,2023/6/20,Prague_1,19176.08,19.45,1,0,,Tuesday,0
652,2023/6/21,Prague_1,20441.75,19.45,1,0,,Wednesday,0
652,2023/6/22,Prague_1,26082.07,19.45,1,0,,Thursday,0
652,2023/6/23,Prague_1,30498.649999999998,19.45,1,0,,Friday,0
652,2023/6/24,Prague_1,16352.350000000002,19.45,1,0,,Saturday,0
652,2023/6/25,Prague_1,20631.24,19.45,0.97,0,,Sunday,0
652,2023/6/26,Prague_1,18451.789999999997,19.45,1,0,,Monday,0
652,2023/6/27,Prague_1,18380.74,19.45,0.76,0,,Tuesday,0
652,2023/6/28,Prague_1,13228.6,19.45,0.97,0,,Wednesday,0
652,2023/6/29,Prague_1,23039.45,19.45,1,0,,Thursday,0
652,2023/6/30,Prague_1,24348.73,19.45,1,0,,Friday,0
652,2023/7/1,Prague_1,14246.54,19.45,1,0,,Saturday,0
652,2023/7/2,Prague_1,17414.18,19.45,0.9799999999999999,0,,Sunday,0
652,2023/7/3,Prague_1,9777.949999999999,19.45,1,0,,Monday,0
652,2023/7/4,Prague_1,36553.93,19.45,0.48999999999999994,0,,Tuesday,0
652,2023/7/5,Prague_1,12593.14,19.45,1,1,Cyrila a Metodej,Wednesday,0
652,2023/7/6,Prague_1,12754.84,19.45,1,1,Jan Hus,Thursday,0
652,2023/7/7,Prague_1,16873.710000000003,19.45,1,0,,Friday,0
652,2023/7/8,Prague_1,17303.72,23.34,1,0,,Saturday,0
652,2023/7/9,Prague_1,23876.58,23.34,1,0,,Sunday,0
652,2023/7/10,Prague_1,19283.039999999997,23.34,1,0,,Monday,0
652,2023/7/11,Prague_1,13378.96,23.34,1,0,,Tuesday,0
652,2023/7/12,Prague_1,14578.130000000001,23.34,1,0,,Wednesday,0
652,2023/7/13,Prague_1,16193.240000000002,23.34,1,0,,Thursday,0
652,2023/7/14,Prague_1,20065.08,23.34,1,0,,Friday,0
652,2023/7/15,Prague_1,17604.72,23.34,1,0,,Saturday,0
652,2023/7/16,Prague_1,20859.02,23.34,1,0,,Sunday,0
652,2023/7/17,Prague_1,20154.89,23.34,1,0,,Monday,0
652,2023/7/18,Prague_1,17039.12,23.34,1,0,,Tuesday,0
652,2023/7/19,Prague_1,17905.649999999998,23.34,1,0,,Wednesday,0
652,2023/7/20,Prague_1,16270.029999999999,23.34,1,0,,Thursday,0
652,2023/7/21,Prague_1,17889.41,23.34,1,0,,Friday,0
652,2023/7/22,Prague_1,15138.899999999998,23.34,1,0,,Saturday,0
652,2023/7/23,Prague_1,16491.51,23.34,1,0,,Sunday,0
652,2023/7/24,Prague_1,12318.25,23.34,1,0,,Monday,0
652,2023/7/25,Prague_1,15519.490000000002,28.54,0.89,0,,Tuesday,0
652,2023/7/26,Prague_1,10211.529999999999,28.54,1,0,,Wednesday,0
652,2023/7/27,Prague_1,10369.59,28.54,1,0,,Thursday,0
652,2023/7/28,Prague_1,12642.699999999999,28.54,1,0,,Friday,0
652,2023/7/29,Prague_1,11238.43,28.54,1,0,,Saturday,0
652,2023/7/30,Prague_1,13229.720000000001,28.54,1,0,,Sunday,0
652,2023/7/31,Prague_1,17371.2,28.54,1,0,,Monday,1.27722
652,2023/8/1,Prague_1,17991.33,28.54,1,0,,Tuesday,1.35933
652,2023/8/2,Prague_1,11943.89,28.54,1,0,,Wednesday,1.59817
652,2023/8/3,Prague_1,11574.29,28.54,1,0,,Thursday,0
652,2023/8/4,Prague_1,12073.529999999999,28.54,1,0,,Friday,0
652,2023/8/5,Prague_1,10357.199999999999,28.54,1,0,,Saturday,0
652,2023/8/6,Prague_1,12522.79,28.54,1,0,,Sunday,0
652,2023/8/7,Prague_1,13075.019999999999,28.54,1,0,,Monday,0
652,2023/8/8,Prague_1,10782.59,28.54,1,1,Peace Festival in Augsburg,Tuesday,0
652,2023/8/9,Prague_1,11084.71,28.54,1,0,,Wednesday,0
652,2023/8/10,Prague_1,12188.54,28.54,1,0,,Thursday,0
652,2023/8/11,Prague_1,19670.7,28.54,1,0,,Friday,0.61831
652,2023/8/12,Prague_1,18831.61,28.54,1,0,,Saturday,0.96222
652,2023/8/13,Prague_1,16674.91,28.54,1,0,,Sunday,0
652,2023/8/14,Prague_1,13518.19,28.54,1,0,,Monday,0
652,2023/8/15,Prague_1,11321.24,28.54,0.59,1,Assumption of the Virgin Mary,Tuesday,0
652,2023/8/16,Prague_1,14248.01,28.54,1,0,,Wednesday,0
652,2023/8/17,Prague_1,15155.350000000002,28.54,1,0,,Thursday,0
652,2023/8/18,Prague_1,17197.600000000002,28.54,1,0,,Friday,0
652,2023/8/19,Prague_1,13716.57,28.54,1,0,,Saturday,0
652,2023/8/20,Prague_1,17361.82,28.54,1,1,State Foundation Day,Sunday,0
652,2023/8/21,Prague_1,34770.61,28.54,1,0,,Monday,3.19634
652,2023/8/22,Prague_1,34003.06,28.54,1,0,,Tuesday,3.19634
652,2023/8/23,Prague_1,32401.18,28.54,1,0,,Wednesday,3.19634
652,2023/8/24,Prague_1,32340.63,28.54,1,0,,Thursday,3.19634
652,2023/8/25,Prague_1,31948.700000000004,28.54,1,0,,Friday,3.19634
652,2023/8/26,Prague_1,30622.480000000003,28.54,1,0,,Saturday,3.19634
652,2023/8/27,Prague_1,31937.359999999997,28.54,1,0,,Sunday,3.19634
652,2023/8/28,Prague_1,27335.91,28.54,1,0,,Monday,2.33702
652,2023/8/29,Prague_1,29277.079999999998,28.54,1,0,,Tuesday,2.5571
652,2023/8/30,Prague_1,17964.45,28.54,1,0,,Wednesday,1.08752
652,2023/8/31,Prague_1,12339.6,28.54,1,0,,Thursday,0.07126
652,2023/9/1,Prague_1,15103.06,28.54,1,0,,Friday,0
652,2023/9/2,Prague_1,13032.529999999999,28.54,1,0,,Saturday,0
652,2023/9/3,Prague_1,14925.259999999998,28.54,1,0,,Sunday,0
652,2023/9/4,Prague_1,16353.960000000001,28.54,1,0,,Monday,0
652,2023/9/5,Prague_1,14470.679999999998,28.54,1,0,,Tuesday,0
652,2023/9/6,Prague_1,14461.23,28.54,1,0,,Wednesday,0
652,2023/9/7,Prague_1,16811.34,28.54,1,0,,Thursday,0
652,2023/9/8,Prague_1,19540.850000000002,28.54,1,0,,Friday,0
652,2023/9/9,Prague_1,15728.23,28.54,1,0,,Saturday,0
652,2023/9/10,Prague_1,21688.309999999998,28.54,1,0,,Sunday,0
652,2023/9/11,Prague_1,21160.02,28.54,1,0,,Monday,0
652,2023/9/12,Prague_1,18293.73,25.94,1,0,,Tuesday,0
652,2023/9/13,Prague_1,19110.84,25.94,1,0,,Wednesday,0
652,2023/9/14,Prague_1,18894.75,25.94,1,0,,Thursday,0
652,2023/9/15,Prague_1,20089.93,25.94,1,0,,Friday,0
652,2023/9/16,Prague_1,16249.94,25.94,1,0,,Saturday,0
652,2023/9/17,Prague_1,24046.47,25.94,1,0,,Sunday,0
652,2023/9/18,Prague_1,36897.630000000005,25.94,1,0,,Monday,2.81407
652,2023/9/19,Prague_1,34982.78,25.94,1,0,,Tuesday,2.81407
652,2023/9/20,Prague_1,32705.82,25.94,1,0,,Wednesday,2.81407
652,2023/9/21,Prague_1,35391.51,25.94,1,0,,Thursday,2.81407
652,2023/9/22,Prague_1,38501.54,25.94,1,0,,Friday,2.81407
652,2023/9/23,Prague_1,28596.539999999997,25.94,1,0,,Saturday,2.81407
652,2023/9/24,Prague_1,26009.41,25.94,1,0,,Sunday,1.4718900000000001
652,2023/9/25,Prague_1,25045.51,28.54,1,0,,Monday,1.7588199999999998
652,2023/9/26,Prague_1,23968.7,25.94,1,0,,Tuesday,1.60748
652,2023/9/27,Prague_1,22265.53,25.94,1,0,,Wednesday,0.14007
652,2023/9/28,Prague_1,17046.26,25.94,1,1,Den ceske statnosti,Thursday,0.04858
652,2023/9/29,Prague_1,16551.5,25.94,1,0,,Friday,0
